Date,User_ID,Session_Duration,Page_Views,Source,Medium,Campaign,Device_Category,Country,New_User,Conversions,Revenue
2023-06-18,5512,485,9,Direct,Referral,Winter Campaign,Tablet,Australia,1,0,0
2023-06-08,5513,366,1,Direct,Direct,Summer Sale,Desktop,Canada,1,1,85
2023-06-28,5514,159,1,Direct,Organic Search,Spring Promo,Desktop,USA,1,0,0
2023-06-20,5515,477,9,Direct,Direct,,Desktop,UK,1,1,107
2023-06-22,5516,158,5,Direct,Social Media,Summer Sale,Mobile,Australia,0,1,94
2023-06-17,5517,543,6,Organic,Social Media,Winter Campaign,Desktop,India,0,2,280
2023-06-28,5518,112,5,Social,Direct,Winter Campaign,Desktop,Australia,1,2,152
2023-06-30,5519,335,4,Referral,Referral,Spring Promo,Tablet,UK,1,2,204
2023-06-20,5520,435,8,Organic,Social Media,Winter Campaign,Tablet,USA,0,3,399
2023-06-23,5521,110,6,Direct,Social Media,Summer Sale,Desktop,India,0,2,144
2023-06-28,5522,304,8,Direct,Social Media,Winter Campaign,Mobile,Germany,0,0,0
2023-06-15,5523,246,7,Referral,Organic Search,Winter Campaign,Desktop,France,0,2,228
2023-06-20,5524,495,6,Direct,Referral,,Tablet,Germany,0,1,134
2023-06-29,5525,341,5,Referral,Referral,Spring Promo,Mobile,India,1,2,204
2023-06-20,5526,168,8,Organic,Referral,,Tablet,UK,1,2,180
2023-06-23,5527,350,8,Organic,Organic Search,Spring Promo,Tablet,Australia,0,0,0
2023-06-03,5528,185,9,Social,Direct,,Desktop,UK,0,2,236
2023-06-21,5529,201,7,Social,Organic Search,Winter Campaign,Desktop,France,0,3,336
2023-06-01,5530,552,4,Social,Social Media,,Tablet,Australia,1,0,0
2023-06-26,5531,109,8,Direct,Referral,,Mobile,India,0,3,231
2023-06-05,5532,441,8,Organic,Direct,Summer Sale,Mobile,India,0,1,55
2023-06-13,5533,241,10,Organic,Social Media,Summer Sale,Desktop,USA,1,2,120
2023-06-20,5534,592,8,Social,Direct,Winter Campaign,Tablet,Germany,0,2,292
2023-06-14,5535,523,7,Referral,Referral,Winter Campaign,Tablet,Australia,0,3,306
2023-06-27,5536,370,7,Referral,Social Media,Spring Promo,Tablet,Germany,0,1,88
2023-06-03,5537,439,7,Referral,Referral,Winter Campaign,Desktop,France,1,1,83
2023-06-13,5538,540,5,Referral,Referral,Winter Campaign,Tablet,Germany,1,0,0
2023-06-30,5539,226,2,Social,Organic Search,,Mobile,France,0,3,195
2023-06-04,5540,218,2,Social,Organic Search,Winter Campaign,Tablet,France,0,1,108
2023-06-26,5541,577,10,Organic,Organic Search,,Tablet,India,0,1,142
2023-06-04,5542,379,4,Organic,Organic Search,Spring Promo,Desktop,Canada,1,0,0
2023-06-28,5543,397,1,Direct,Organic Search,Winter Campaign,Mobile,UK,0,1,78
2023-06-11,5544,584,10,Social,Referral,Summer Sale,Mobile,Germany,1,1,91
2023-06-27,5545,349,10,Organic,Organic Search,Winter Campaign,Desktop,UK,1,3,153
2023-06-05,5546,131,1,Social,Referral,,Desktop,Australia,1,3,426
2023-06-18,5547,222,6,Organic,Referral,Spring Promo,Desktop,Canada,1,3,414
2023-06-27,5548,417,10,Social,Direct,Summer Sale,Tablet,Germany,1,2,118
2023-06-13,5549,367,2,Social,Organic Search,Spring Promo,Desktop,UK,1,0,0
2023-06-10,5550,111,3,Direct,Referral,Winter Campaign,Desktop,UK,0,3,441
2023-06-25,5551,246,3,Organic,Direct,Summer Sale,Tablet,Germany,1,3,270
2023-06-14,5552,308,6,Social,Referral,Winter Campaign,Mobile,UK,1,3,192
2023-06-04,5553,377,9,Referral,Referral,Summer Sale,Desktop,Australia,0,1,77
2023-06-08,5554,120,1,Referral,Social Media,Spring Promo,Tablet,India,1,3,249
2023-06-04,5555,80,3,Social,Referral,,Tablet,UK,0,3,414
2023-06-03,5556,498,6,Social,Referral,Summer Sale,Desktop,Canada,1,2,190
2023-06-26,5557,294,6,Direct,Referral,Spring Promo,Desktop,Canada,0,1,138
2023-06-21,5558,574,5,Referral,Social Media,Summer Sale,Desktop,Germany,0,3,423
2023-06-01,5559,325,9,Direct,Organic Search,,Desktop,India,1,3,315
2023-06-26,5560,423,10,Referral,Direct,Spring Promo,Mobile,Canada,1,1,54
2023-06-30,5561,406,5,Social,Social Media,Summer Sale,Tablet,Canada,1,0,0
2023-06-14,5562,559,5,Direct,Organic Search,Winter Campaign,Mobile,France,1,0,0
2023-06-19,5563,128,8,Referral,Social Media,Spring Promo,Mobile,UK,1,1,140
2023-06-22,5564,82,5,Organic,Social Media,Winter Campaign,Mobile,Canada,1,2,162
2023-06-20,5565,129,3,Organic,Direct,Spring Promo,Desktop,USA,0,3,192
2023-06-06,5566,488,7,Social,Referral,Winter Campaign,Mobile,Australia,1,1,69
2023-06-26,5567,466,10,Social,Organic Search,Summer Sale,Desktop,Germany,0,2,274
2023-06-11,5568,211,10,Organic,Referral,Spring Promo,Desktop,Germany,1,1,93
2023-06-16,5569,330,3,Direct,Organic Search,,Mobile,France,0,2,136
2023-06-23,5570,253,9,Direct,Organic Search,Winter Campaign,Tablet,France,0,1,133
2023-06-06,5571,598,7,Organic,Direct,Winter Campaign,Tablet,Germany,1,2,144
2023-06-14,5572,440,9,Direct,Referral,Winter Campaign,Desktop,Germany,0,2,252
2023-06-06,5573,499,6,Organic,Social Media,Spring Promo,Mobile,Canada,1,3,297
2023-06-14,5574,369,8,Social,Direct,Spring Promo,Desktop,India,0,0,0
2023-06-06,5575,63,4,Direct,Social Media,Winter Campaign,Tablet,France,1,1,84
2023-06-10,5576,563,8,Organic,Organic Search,Winter Campaign,Mobile,Canada,1,1,131
2023-06-11,5577,164,6,Referral,Direct,Spring Promo,Tablet,USA,0,3,330
2023-06-18,5578,270,4,Direct,Direct,Winter Campaign,Tablet,Germany,0,3,228
2023-06-22,5579,358,8,Referral,Social Media,Winter Campaign,Desktop,France,0,1,117
2023-06-06,5580,81,9,Social,Referral,Summer Sale,Desktop,UK,1,3,162
2023-06-27,5581,496,8,Direct,Social Media,Winter Campaign,Mobile,France,0,1,100
2023-06-21,5582,170,7,Direct,Referral,,Mobile,USA,1,0,0
2023-06-24,5583,73,4,Direct,Referral,Spring Promo,Tablet,USA,0,3,387
2023-06-14,5584,580,6,Organic,Referral,Spring Promo,Mobile,USA,0,2,152
2023-06-23,5585,585,4,Direct,Direct,Summer Sale,Desktop,France,1,3,294
2023-06-19,5586,450,6,Direct,Referral,Summer Sale,Tablet,USA,0,2,244
2023-06-22,5587,202,8,Organic,Direct,,Desktop,Germany,0,0,0
2023-06-10,5588,156,1,Social,Direct,Spring Promo,Desktop,Germany,1,3,444
2023-06-04,5589,356,9,Social,Direct,Winter Campaign,Desktop,Germany,0,0,0
2023-06-06,5590,448,10,Social,Direct,Spring Promo,Tablet,USA,0,1,137
2023-06-28,5591,286,8,Direct,Social Media,Winter Campaign,Desktop,India,0,0,0
2023-06-19,5592,309,7,Referral,Organic Search,Winter Campaign,Tablet,Australia,0,1,70
2023-06-28,5593,577,6,Social,Direct,Spring Promo,Mobile,Canada,0,3,339
2023-06-02,5594,362,9,Direct,Referral,,Desktop,Germany,1,3,282
2023-06-01,5595,236,5,Social,Social Media,Summer Sale,Tablet,Canada,0,1,142
2023-06-23,5596,186,9,Social,Social Media,,Mobile,India,1,1,79
2023-06-13,5597,382,1,Organic,Organic Search,Spring Promo,Mobile,Canada,0,2,274
2023-06-02,5598,339,2,Direct,Referral,Winter Campaign,Mobile,Canada,1,3,276
2023-06-05,5599,314,6,Social,Direct,,Desktop,France,0,3,351
2023-06-06,5600,502,3,Organic,Direct,,Tablet,India,1,1,62
2023-06-18,5601,246,9,Referral,Referral,,Mobile,Canada,1,3,330
2023-06-16,5602,519,4,Social,Direct,Summer Sale,Desktop,UK,1,1,83
2023-06-14,5603,192,7,Direct,Organic Search,Winter Campaign,Desktop,Canada,0,1,108
2023-06-18,5604,251,4,Direct,Organic Search,Summer Sale,Desktop,Canada,1,3,225
2023-06-27,5605,191,1,Social,Social Media,Winter Campaign,Tablet,Australia,0,0,0
2023-06-17,5606,418,5,Direct,Social Media,Winter Campaign,Mobile,USA,0,2,176
2023-06-27,5607,491,3,Direct,Direct,Summer Sale,Desktop,France,0,1,107
2023-06-06,5608,446,2,Referral,Direct,Summer Sale,Tablet,Australia,0,3,204
2023-06-17,5609,540,10,Social,Direct,Winter Campaign,Tablet,Australia,1,3,189
2023-06-09,5610,563,3,Referral,Referral,Summer Sale,Mobile,Germany,1,3,192
2023-06-21,5611,540,1,Direct,Direct,Summer Sale,Tablet,Germany,0,2,110
2023-06-05,5612,202,7,Referral,Referral,Summer Sale,Mobile,India,1,1,102
2023-06-02,5613,164,1,Social,Social Media,Winter Campaign,Desktop,Canada,1,2,112
2023-06-02,5614,382,4,Referral,Social Media,Winter Campaign,Mobile,Australia,0,1,95
2023-06-21,5615,274,6,Direct,Organic Search,,Tablet,Australia,0,3,348
2023-06-10,5616,271,1,Direct,Referral,Winter Campaign,Desktop,USA,1,2,232
2023-06-02,5617,240,9,Referral,Referral,,Desktop,Australia,1,2,290
2023-06-25,5618,194,8,Referral,Referral,Spring Promo,Mobile,UK,0,3,255
2023-06-04,5619,500,8,Organic,Direct,Summer Sale,Mobile,Canada,0,3,444
2023-06-16,5620,579,5,Organic,Referral,Winter Campaign,Mobile,Canada,1,1,143
2023-06-05,5621,532,8,Social,Organic Search,Summer Sale,Tablet,Australia,0,2,266
2023-06-02,5622,212,2,Social,Direct,Summer Sale,Tablet,France,1,1,127
2023-06-06,5623,337,7,Social,Direct,Spring Promo,Mobile,UK,1,0,0
2023-06-06,5624,187,7,Direct,Direct,,Tablet,France,0,2,132
2023-06-14,5625,238,1,Social,Organic Search,Winter Campaign,Tablet,Australia,0,2,140
2023-06-27,5626,497,2,Direct,Social Media,Summer Sale,Mobile,USA,1,3,189
2023-06-16,5627,397,10,Social,Referral,,Desktop,Canada,0,0,0
2023-06-28,5628,358,2,Social,Social Media,Summer Sale,Tablet,USA,0,0,0
2023-06-13,5629,250,2,Organic,Social Media,Summer Sale,Desktop,India,1,1,56
2023-06-27,5630,420,1,Social,Direct,Winter Campaign,Tablet,India,0,0,0
2023-06-22,5631,273,5,Social,Organic Search,Spring Promo,Desktop,Canada,1,2,192
2023-06-02,5632,153,9,Referral,Organic Search,Summer Sale,Desktop,Canada,1,1,140
2023-06-26,5633,335,8,Social,Referral,Winter Campaign,Desktop,USA,0,3,438
2023-06-21,5634,310,8,Social,Direct,,Tablet,Germany,1,1,57
2023-06-12,5635,286,1,Referral,Social Media,Summer Sale,Mobile,Australia,1,2,248
2023-06-09,5636,208,4,Direct,Direct,Summer Sale,Tablet,Germany,1,2,252
2023-06-29,5637,326,7,Social,Organic Search,,Tablet,Australia,1,0,0
2023-06-26,5638,294,1,Referral,Organic Search,,Tablet,USA,0,2,128
2023-06-30,5639,465,3,Organic,Social Media,Summer Sale,Mobile,India,1,2,144
2023-06-04,5640,159,6,Social,Social Media,,Desktop,Germany,1,3,189
2023-06-09,5641,475,9,Social,Referral,Summer Sale,Mobile,India,1,1,129
2023-06-17,5642,154,4,Referral,Social Media,,Desktop,France,0,3,153
2023-06-29,5643,575,1,Direct,Direct,Summer Sale,Desktop,Canada,0,0,0
2023-06-12,5644,411,2,Direct,Direct,Winter Campaign,Tablet,France,1,3,381
2023-06-07,5645,417,9,Direct,Referral,,Desktop,France,0,3,276
2023-06-18,5646,379,4,Organic,Social Media,Summer Sale,Tablet,France,0,3,204
2023-06-14,5647,429,3,Social,Organic Search,,Mobile,USA,1,3,420
2023-06-03,5648,537,7,Direct,Organic Search,Summer Sale,Tablet,USA,1,3,171
2023-06-29,5649,462,2,Direct,Organic Search,Summer Sale,Mobile,UK,1,1,53
2023-06-11,5650,467,1,Social,Organic Search,Spring Promo,Mobile,UK,1,3,387
2023-06-12,5651,134,10,Direct,Direct,Spring Promo,Tablet,India,0,1,144
2023-06-30,5652,393,9,Organic,Social Media,,Mobile,UK,1,3,270
2023-06-20,5653,190,6,Direct,Referral,Spring Promo,Desktop,Australia,1,1,143
2023-06-21,5654,105,9,Organic,Referral,,Mobile,USA,1,3,264
2023-06-13,5655,483,8,Direct,Social Media,Summer Sale,Mobile,UK,0,0,0
2023-06-05,5656,273,6,Social,Direct,Spring Promo,Desktop,India,1,3,246
2023-06-01,5657,454,9,Organic,Social Media,Winter Campaign,Mobile,UK,0,0,0
2023-06-22,5658,592,8,Organic,Social Media,Spring Promo,Mobile,Australia,1,3,360
2023-06-29,5659,123,1,Direct,Social Media,Winter Campaign,Desktop,Australia,1,3,321
2023-06-30,5660,221,2,Referral,Social Media,Summer Sale,Tablet,UK,0,3,192
2023-06-14,5661,240,10,Organic,Organic Search,Summer Sale,Desktop,France,1,1,149
2023-06-25,5662,229,5,Direct,Referral,Winter Campaign,Mobile,India,0,2,184
2023-06-03,5663,262,10,Referral,Referral,Summer Sale,Mobile,India,0,0,0
2023-06-14,5664,553,9,Referral,Organic Search,,Desktop,Germany,0,0,0
2023-06-25,5665,326,10,Direct,Organic Search,Winter Campaign,Desktop,Australia,0,1,92
2023-06-13,5666,344,9,Organic,Direct,Summer Sale,Tablet,USA,1,0,0
2023-06-18,5667,524,4,Referral,Referral,Spring Promo,Mobile,India,0,2,142
2023-06-05,5668,452,4,Social,Social Media,Summer Sale,Mobile,France,1,0,0
2023-06-05,5669,499,2,Referral,Social Media,,Tablet,France,0,1,63
2023-06-20,5670,305,10,Referral,Social Media,,Mobile,Canada,1,3,258
2023-06-04,5671,553,3,Direct,Organic Search,,Tablet,UK,1,3,285
2023-06-16,5672,63,6,Referral,Organic Search,Spring Promo,Mobile,India,0,2,106
2023-06-08,5673,374,10,Organic,Referral,Summer Sale,Mobile,Australia,0,1,122
2023-06-15,5674,459,10,Referral,Social Media,,Desktop,Canada,1,3,294
2023-06-03,5675,403,4,Direct,Social Media,Winter Campaign,Mobile,Australia,0,2,214
2023-06-29,5676,432,7,Referral,Referral,,Mobile,USA,0,0,0
2023-06-07,5677,304,4,Social,Social Media,Spring Promo,Tablet,France,1,2,118
2023-06-21,5678,302,2,Organic,Organic Search,Winter Campaign,Tablet,Canada,1,2,292
2023-06-09,5679,326,7,Social,Direct,Winter Campaign,Tablet,Canada,1,0,0
2023-06-11,5680,325,3,Social,Direct,Summer Sale,Mobile,France,1,3,276
2023-06-23,5681,567,10,Social,Referral,Spring Promo,Mobile,Canada,1,3,420
2023-06-26,5682,206,4,Direct,Organic Search,Winter Campaign,Tablet,France,1,2,152
2023-06-04,5683,324,8,Referral,Organic Search,Winter Campaign,Desktop,USA,0,0,0
2023-06-13,5684,555,7,Organic,Direct,,Desktop,USA,0,3,240
2023-06-21,5685,69,9,Organic,Social Media,Summer Sale,Tablet,USA,0,2,228
2023-06-13,5686,96,7,Organic,Referral,Spring Promo,Mobile,India,0,1,80
2023-06-08,5687,211,2,Organic,Social Media,Spring Promo,Mobile,Germany,0,3,186
2023-06-29,5688,599,5,Referral,Organic Search,Spring Promo,Mobile,Germany,1,1,119
2023-06-23,5689,196,3,Organic,Referral,,Mobile,Canada,1,3,270
2023-06-16,5690,500,6,Social,Social Media,Winter Campaign,Mobile,UK,1,3,438
2023-06-30,5691,148,1,Direct,Direct,,Mobile,USA,1,1,57
2023-06-19,5692,74,1,Social,Social Media,,Tablet,Canada,1,1,60
2023-06-01,5693,205,4,Organic,Organic Search,Winter Campaign,Tablet,India,1,2,276
2023-06-09,5694,367,3,Referral,Direct,Summer Sale,Tablet,Germany,1,0,0
2023-06-19,5695,171,1,Organic,Referral,Spring Promo,Desktop,UK,0,1,136
2023-06-02,5696,219,7,Organic,Social Media,Winter Campaign,Mobile,India,0,1,140
2023-06-22,5697,157,2,Social,Organic Search,Spring Promo,Mobile,UK,1,2,220
2023-06-16,5698,61,8,Direct,Referral,Winter Campaign,Desktop,Canada,0,1,85
2023-06-18,5699,485,8,Referral,Social Media,Spring Promo,Desktop,Canada,0,0,0
2023-06-20,5700,592,7,Referral,Organic Search,Summer Sale,Desktop,Germany,1,2,166
2023-06-03,5701,261,2,Referral,Referral,,Tablet,France,1,0,0
2023-06-28,5702,588,3,Social,Referral,Spring Promo,Tablet,UK,1,2,182
2023-06-09,5703,131,8,Direct,Social Media,,Tablet,India,1,0,0
2023-06-07,5704,378,6,Direct,Referral,Spring Promo,Desktop,India,0,0,0
2023-06-17,5705,466,1,Direct,Direct,Spring Promo,Mobile,USA,1,2,180
2023-06-29,5706,308,1,Organic,Direct,Spring Promo,Tablet,France,1,2,166
2023-06-16,5707,504,2,Organic,Social Media,,Mobile,India,0,0,0
2023-06-27,5708,220,8,Direct,Social Media,Spring Promo,Desktop,India,0,3,306
2023-06-25,5709,578,8,Referral,Referral,,Mobile,France,1,3,369
2023-06-17,5710,597,1,Organic,Organic Search,,Desktop,Germany,1,2,252
2023-06-18,5711,135,9,Organic,Direct,Summer Sale,Mobile,USA,1,0,0
2023-06-25,5712,522,9,Referral,Social Media,Spring Promo,Tablet,UK,0,2,208
2023-06-08,5713,361,1,Organic,Referral,,Desktop,Canada,1,3,357
2023-06-01,5714,430,4,Referral,Direct,Spring Promo,Desktop,India,1,0,0
2023-06-08,5715,270,2,Social,Referral,Summer Sale,Tablet,India,1,3,270
2023-06-20,5716,122,7,Referral,Direct,,Tablet,Australia,1,2,222
2023-06-12,5717,189,7,Direct,Organic Search,Summer Sale,Tablet,Germany,0,3,210
2023-06-29,5718,550,10,Organic,Direct,,Mobile,UK,0,2,260
2023-06-30,5719,525,4,Direct,Social Media,,Mobile,USA,0,0,0
2023-06-01,5720,389,7,Referral,Referral,Winter Campaign,Desktop,Germany,1,3,348
2023-06-28,5721,450,1,Social,Social Media,Winter Campaign,Desktop,Canada,1,2,230
2023-06-01,5722,474,7,Social,Social Media,,Desktop,Canada,0,1,63
2023-06-23,5723,500,6,Referral,Referral,,Tablet,India,1,1,54
2023-06-05,5724,187,6,Social,Social Media,Spring Promo,Desktop,India,0,3,309
2023-06-28,5725,282,4,Social,Organic Search,,Mobile,UK,0,0,0
2023-06-02,5726,264,6,Social,Direct,Summer Sale,Mobile,France,0,3,336
2023-06-06,5727,524,3,Social,Social Media,,Tablet,UK,1,2,188
2023-06-01,5728,122,2,Social,Referral,,Tablet,Australia,0,2,206
2023-06-28,5729,196,5,Direct,Social Media,Spring Promo,Desktop,USA,0,3,285
2023-06-25,5730,75,9,Referral,Social Media,Summer Sale,Mobile,UK,0,1,55
2023-06-15,5731,144,1,Direct,Organic Search,,Tablet,France,1,1,102
2023-06-03,5732,295,5,Direct,Referral,Summer Sale,Tablet,Australia,0,3,279
2023-06-10,5733,374,6,Referral,Organic Search,Summer Sale,Mobile,Australia,0,3,387
2023-06-30,5734,189,7,Organic,Direct,Spring Promo,Mobile,France,0,1,86
2023-06-15,5735,132,5,Social,Organic Search,,Desktop,UK,0,3,162
2023-06-09,5736,491,8,Referral,Referral,,Tablet,France,0,2,224
2023-06-25,5737,421,1,Organic,Direct,Summer Sale,Desktop,UK,0,3,282
2023-06-25,5738,157,6,Direct,Organic Search,Spring Promo,Tablet,USA,1,1,68
2023-06-03,5739,317,5,Referral,Social Media,Winter Campaign,Mobile,UK,1,2,188
2023-06-30,5740,120,5,Referral,Referral,Spring Promo,Tablet,Germany,1,3,204
2023-06-29,5741,550,8,Direct,Organic Search,Winter Campaign,Mobile,USA,0,1,91
2023-06-15,5742,394,9,Direct,Organic Search,Spring Promo,Mobile,France,0,0,0
2023-06-17,5743,482,7,Organic,Social Media,Spring Promo,Tablet,India,0,0,0
2023-06-24,5744,194,3,Referral,Organic Search,,Tablet,UK,1,0,0
2023-06-03,5745,209,3,Organic,Direct,Spring Promo,Desktop,India,0,1,140
2023-06-23,5746,427,5,Referral,Referral,Summer Sale,Tablet,UK,0,0,0
2023-06-03,5747,489,7,Direct,Direct,Summer Sale,Tablet,Canada,1,2,222
2023-06-28,5748,276,6,Referral,Referral,,Tablet,UK,0,2,140
2023-06-28,5749,255,10,Social,Organic Search,Summer Sale,Desktop,Germany,0,1,108
2023-06-15,5750,449,6,Organic,Referral,,Mobile,UK,1,0,0
2023-06-19,5751,541,5,Direct,Social Media,Winter Campaign,Mobile,USA,0,3,399
2023-06-16,5752,385,9,Direct,Social Media,Winter Campaign,Mobile,Germany,1,0,0
2023-06-02,5753,93,3,Referral,Social Media,Winter Campaign,Desktop,Australia,1,3,393
2023-06-25,5754,354,6,Referral,Social Media,,Mobile,India,1,1,89
2023-06-27,5755,300,4,Direct,Direct,Summer Sale,Tablet,Germany,0,1,109
2023-06-23,5756,338,2,Social,Social Media,,Desktop,Canada,0,2,176
2023-06-09,5757,264,10,Social,Social Media,Winter Campaign,Tablet,Germany,0,0,0
2023-06-27,5758,287,7,Referral,Organic Search,Winter Campaign,Mobile,Germany,1,3,429
2023-06-19,5759,582,7,Referral,Organic Search,Winter Campaign,Desktop,France,0,3,186
2023-06-23,5760,480,9,Direct,Referral,Summer Sale,Desktop,India,0,2,230
2023-06-17,5761,357,8,Referral,Direct,,Desktop,Germany,1,1,117
2023-06-29,5762,212,6,Direct,Referral,,Tablet,UK,0,1,80
2023-06-06,5763,157,7,Direct,Social Media,Spring Promo,Tablet,Canada,1,1,91
2023-06-12,5764,432,9,Organic,Organic Search,Winter Campaign,Mobile,UK,0,2,152
2023-06-27,5765,188,2,Direct,Organic Search,Summer Sale,Mobile,USA,1,3,177
2023-06-20,5766,233,9,Organic,Organic Search,Spring Promo,Tablet,Germany,1,2,210
2023-06-25,5767,448,7,Direct,Social Media,Spring Promo,Mobile,France,0,3,294
2023-06-12,5768,476,5,Direct,Direct,,Mobile,France,1,2,282
2023-06-22,5769,266,3,Organic,Referral,Winter Campaign,Tablet,Canada,1,1,62
2023-06-28,5770,430,7,Social,Referral,,Mobile,France,1,3,411
2023-06-14,5771,259,3,Organic,Direct,Winter Campaign,Tablet,India,1,3,159
2023-06-23,5772,199,5,Social,Organic Search,Summer Sale,Tablet,Canada,0,0,0
2023-06-16,5773,123,8,Direct,Referral,Summer Sale,Desktop,Germany,1,0,0
2023-06-14,5774,460,3,Social,Social Media,Spring Promo,Mobile,India,1,2,102
2023-06-14,5775,593,6,Referral,Direct,Spring Promo,Mobile,UK,1,1,82
2023-06-17,5776,431,6,Social,Direct,,Mobile,UK,1,3,378
2023-06-18,5777,107,2,Organic,Organic Search,,Tablet,India,1,0,0
2023-06-06,5778,389,2,Referral,Referral,,Desktop,USA,1,3,393
2023-06-16,5779,160,7,Direct,Organic Search,Spring Promo,Tablet,Canada,0,1,98
2023-06-17,5780,297,2,Referral,Direct,,Desktop,Canada,1,2,210
2023-06-04,5781,269,7,Organic,Referral,Summer Sale,Mobile,Germany,0,0,0
2023-06-03,5782,327,2,Organic,Organic Search,,Mobile,India,0,1,67
2023-06-08,5783,336,8,Social,Organic Search,,Desktop,USA,0,3,156
2023-06-14,5784,506,5,Organic,Social Media,Winter Campaign,Mobile,USA,1,3,288
2023-06-08,5785,168,10,Referral,Direct,Winter Campaign,Tablet,UK,0,2,282
2023-06-25,5786,371,4,Direct,Social Media,Summer Sale,Mobile,Canada,0,0,0
2023-06-22,5787,212,8,Social,Direct,,Desktop,UK,0,1,141
2023-06-29,5788,84,4,Referral,Organic Search,Summer Sale,Mobile,UK,1,2,166
2023-06-10,5789,224,6,Referral,Direct,Winter Campaign,Desktop,Australia,1,3,225
2023-06-19,5790,179,9,Referral,Organic Search,Winter Campaign,Desktop,Germany,1,1,120
2023-06-15,5791,297,3,Referral,Social Media,Winter Campaign,Desktop,UK,1,0,0
2023-06-03,5792,132,2,Organic,Direct,Summer Sale,Tablet,India,0,0,0
2023-06-07,5793,235,10,Referral,Direct,Winter Campaign,Mobile,Australia,0,2,104
2023-06-11,5794,178,7,Organic,Referral,,Tablet,Canada,1,1,99
2023-06-26,5795,362,1,Direct,Direct,Spring Promo,Mobile,UK,1,2,280
2023-06-14,5796,354,2,Referral,Social Media,Winter Campaign,Desktop,France,1,3,444
2023-06-13,5797,282,5,Referral,Social Media,,Mobile,India,0,3,312
2023-06-08,5798,392,5,Organic,Social Media,,Desktop,Canada,0,1,123
2023-06-14,5799,406,1,Social,Direct,Winter Campaign,Desktop,USA,1,2,176
2023-06-25,5800,253,8,Referral,Referral,Summer Sale,Mobile,France,0,1,80
2023-06-12,5801,231,10,Referral,Organic Search,Spring Promo,Desktop,Canada,1,0,0
2023-06-06,5802,262,5,Direct,Social Media,Spring Promo,Desktop,Canada,1,2,220
2023-06-25,5803,573,2,Organic,Organic Search,Winter Campaign,Desktop,India,1,3,267
2023-06-16,5804,312,3,Direct,Referral,Summer Sale,Mobile,USA,0,2,268
2023-06-16,5805,574,6,Social,Referral,Spring Promo,Mobile,France,1,0,0
2023-06-27,5806,234,3,Referral,Direct,Summer Sale,Desktop,Germany,0,0,0
